Time	Value	Arm	Bowl	Dosage pump	Drain pump	Water valve	Blow dryer	Duration
1949,497280	0x33	Stop	CW	Off	Off	On	On	0,000020
1949,497300	0x31	Stop	CW	Off	Off	Off	On	0,100055
1949,597355	0x33	Stop	CW	Off	Off	On	On	0,000020
1949,597375	0x31	Stop	CW	Off	Off	Off	On	0,099930
1949,697305	0x33	Stop	CW	Off	Off	On	On	0,000020
1949,697325	0x31	Stop	CW	Off	Off	Off	On	0,100070
1949,797395	0x33	Stop	CW	Off	Off	On	On	0,000020
1949,797415	0x31	Stop	CW	Off	Off	Off	On	0,100060
1949,897475	0x33	Stop	CW	Off	Off	On	On	0,000020
1949,897495	0x31	Stop	CW	Off	Off	Off	On	0,099930
1949,997425	0x33	Stop	CW	Off	Off	On	On	0,000020
1949,997445	0x31	Stop	CW	Off	Off	Off	On	0,100060
1950,097505	0x33	Stop	CW	Off	Off	On	On	0,000020
1950,097525	0x31	Stop	CW	Off	Off	Off	On	0,099950
1950,197475	0x33	Stop	CW	Off	Off	On	On	0,000020
1950,197495	0x31	Stop	CW	Off	Off	Off	On	0,099990
1950,297485	0x33	Stop	CW	Off	Off	On	On	0,000015
1950,297500	0x31	Stop	CW	Off	Off	Off	On	0,100060
1950,397560	0x33	Stop	CW	Off	Off	On	On	0,000020
1950,397580	0x31	Stop	CW	Off	Off	Off	On	0,099940
1950,497520	0x33	Stop	CW	Off	Off	On	On	0,000015
1950,497535	0x31	Stop	CW	Off	Off	Off	On	0,100060
1950,597595	0x33	Stop	CW	Off	Off	On	On	0,000020
1950,597615	0x31	Stop	CW	Off	Off	Off	On	0,099935
1950,697550	0x33	Stop	CW	Off	Off	On	On	0,000020
1950,697570	0x31	Stop	CW	Off	Off	Off	On	0,100055
1950,797625	0x33	Stop	CW	Off	Off	On	On	0,000020
1950,797645	0x31	Stop	CW	Off	Off	Off	On	0,100070
1950,897715	0x33	Stop	CW	Off	Off	On	On	0,000020
1950,897735	0x31	Stop	CW	Off	Off	Off	On	0,099930
1950,997665	0x33	Stop	CW	Off	Off	On	On	0,000020
1950,997685	0x31	Stop	CW	Off	Off	Off	On	0,100060
1951,097745	0x33	Stop	CW	Off	Off	On	On	0,000020
1951,097765	0x31	Stop	CW	Off	Off	Off	On	0,099955
1951,197720	0x33	Stop	CW	Off	Off	On	On	0,000015
1951,197735	0x31	Stop	CW	Off	Off	Off	On	0,099990
1951,297725	0x33	Stop	CW	Off	Off	On	On	0,000020
1951,297745	0x31	Stop	CW	Off	Off	Off	On	0,100060
1951,397805	0x33	Stop	CW	Off	Off	On	On	0,000015
1951,397820	0x31	Stop	CW	Off	Off	Off	On	0,099935
1951,497755	0x33	Stop	CW	Off	Off	On	On	0,000020
1951,497775	0x31	Stop	CW	Off	Off	Off	On	0,100065
1951,597840	0x33	Stop	CW	Off	Off	On	On	0,000015
1951,597855	0x31	Stop	CW	Off	Off	Off	On	0,099935
1951,697790	0x33	Stop	CW	Off	Off	On	On	0,000020
1951,697810	0x31	Stop	CW	Off	Off	Off	On	0,100060
1951,797870	0x33	Stop	CW	Off	Off	On	On	0,000020
1951,797890	0x31	Stop	CW	Off	Off	Off	On	0,100065
1951,897955	0x33	Stop	CW	Off	Off	On	On	0,000020
1951,897975	0x31	Stop	CW	Off	Off	Off	On	0,099930
1951,997905	0x33	Stop	CW	Off	Off	On	On	0,000020
1951,997925	0x31	Stop	CW	Off	Off	Off	On	0,100065
1952,097990	0x33	Stop	CW	Off	Off	On	On	0,000020
1952,098010	0x31	Stop	CW	Off	Off	Off	On	0,099945
1952,197955	0x33	Stop	CW	Off	Off	On	On	0,000020
1952,197975	0x31	Stop	CW	Off	Off	Off	On	0,099995
1952,297970	0x33	Stop	CW	Off	Off	On	On	0,000020
1952,297990	0x31	Stop	CW	Off	Off	Off	On	0,100055
1952,398045	0x33	Stop	CW	Off	Off	On	On	0,000020
1952,398065	0x31	Stop	CW	Off	Off	Off	On	0,099935
1952,498000	0x33	Stop	CW	Off	Off	On	On	0,000020
1952,498020	0x31	Stop	CW	Off	Off	Off	On	0,100060
1952,598080	0x33	Stop	CW	Off	Off	On	On	0,000020
1952,598100	0x31	Stop	CW	Off	Off	Off	On	0,099935
1952,698035	0x33	Stop	CW	Off	Off	On	On	0,000020
1952,698055	0x31	Stop	CW	Off	Off	Off	On	0,100060
1952,798115	0x33	Stop	CW	Off	Off	On	On	0,000015
1952,798130	0x31	Stop	CW	Off	Off	Off	On	0,100065
1952,898195	0x33	Stop	CW	Off	Off	On	On	0,000020
1952,898215	0x31	Stop	CW	Off	Off	Off	On	0,099935
1952,998150	0x33	Stop	CW	Off	Off	On	On	0,000020
1952,998170	0x31	Stop	CW	Off	Off	Off	On	0,100060
1953,098230	0x33	Stop	CW	Off	Off	On	On	0,000020
1953,098250	0x31	Stop	CW	Off	Off	Off	On	0,099950
1953,198200	0x33	Stop	CW	Off	Off	On	On	0,000020
1953,198220	0x31	Stop	CW	Off	Off	Off	On	0,099990
1953,298210	0x33	Stop	CW	Off	Off	On	On	0,000020
1953,298230	0x31	Stop	CW	Off	Off	Off	On	0,100060
1953,398290	0x33	Stop	CW	Off	Off	On	On	0,000015
1953,398305	0x31	Stop	CW	Off	Off	Off	On	0,099935
1953,498240	0x33	Stop	CW	Off	Off	On	On	0,000020
1953,498260	0x31	Stop	CW	Off	Off	Off	On	0,100060
1953,598320	0x33	Stop	CW	Off	Off	On	On	0,000020
1953,598340	0x31	Stop	CW	Off	Off	Off	On	0,099945
1953,698285	0x33	Stop	CW	Off	Off	On	On	0,000015
1953,698300	0x31	Stop	CW	Off	Off	Off	On	0,100060
1953,798360	0x33	Stop	CW	Off	Off	On	On	0,000020
1953,798380	0x31	Stop	CW	Off	Off	Off	On	0,100065
1953,898445	0x33	Stop	CW	Off	Off	On	On	0,000015
1953,898460	0x31	Stop	CW	Off	Off	Off	On	0,099945
1953,998405	0x33	Stop	CW	Off	Off	On	On	0,000015
1953,998420	0x31	Stop	CW	Off	Off	Off	On	0,100065
1954,098485	0x33	Stop	CW	Off	Off	On	On	0,000020
1954,098505	0x31	Stop	CW	Off	Off	Off	On	0,099945
1954,198450	0x33	Stop	CW	Off	Off	On	On	0,000020
1954,198470	0x31	Stop	CW	Off	Off	Off	On	0,099985
1954,298455	0x33	Stop	CW	Off	Off	On	On	0,000020
1954,298475	0x31	Stop	CW	Off	Off	Off	On	0,100060
1954,398535	0x33	Stop	CW	Off	Off	On	On	0,000020
1954,398555	0x31	Stop	CW	Off	Off	Off	On	0,099935
1954,498490	0x33	Stop	CW	Off	Off	On	On	0,000020
1954,498510	0x31	Stop	CW	Off	Off	Off	On	0,100060
1954,598570	0x33	Stop	CW	Off	Off	On	On	0,000015
1954,598585	0x31	Stop	CW	Off	Off	Off	On	0,099940
1954,698525	0x33	Stop	CW	Off	Off	On	On	0,000020
1954,698545	0x31	Stop	CW	Off	Off	Off	On	0,100055
1954,798600	0x33	Stop	CW	Off	Off	On	On	0,000020
1954,798620	0x31	Stop	CW	Off	Off	Off	On	0,100065
1954,898685	0x33	Stop	CW	Off	Off	On	On	0,000020
1954,898705	0x31	Stop	CW	Off	Off	Off	On	0,099930
1954,998635	0x33	Stop	CW	Off	Off	On	On	0,000020
1954,998655	0x31	Stop	CW	Off	Off	Off	On	0,100070
1955,098725	0x33	Stop	CW	Off	Off	On	On	0,000015
1955,098740	0x31	Stop	CW	Off	Off	Off	On	0,099950
1955,198690	0x33	Stop	CW	Off	Off	On	On	0,000020
1955,198710	0x31	Stop	CW	Off	Off	Off	On	0,099985
1955,298695	0x33	Stop	CW	Off	Off	On	On	0,000020
1955,298715	0x31	Stop	CW	Off	Off	Off	On	0,100065
1955,398780	0x33	Stop	CW	Off	Off	On	On	0,000020
1955,398800	0x31	Stop	CW	Off	Off	Off	On	0,099935
1955,498735	0x33	Stop	CW	Off	Off	On	On	0,000015
1955,498750	0x31	Stop	CW	Off	Off	Off	On	0,100060
1955,598810	0x33	Stop	CW	Off	Off	On	On	0,000020
1955,598830	0x31	Stop	CW	Off	Off	Off	On	0,099935
1955,698765	0x33	Stop	CW	Off	Off	On	On	0,000020
1955,698785	0x31	Stop	CW	Off	Off	Off	On	0,100060
1955,798845	0x33	Stop	CW	Off	Off	On	On	0,000020
1955,798865	0x31	Stop	CW	Off	Off	Off	On	0,100065
1955,898930	0x33	Stop	CW	Off	Off	On	On	0,000015
1955,898945	0x31	Stop	CW	Off	Off	Off	On	0,099935
1955,998880	0x33	Stop	CW	Off	Off	On	On	0,000020
1955,998900	0x31	Stop	CW	Off	Off	Off	On	0,100065
1956,098965	0x33	Stop	CW	Off	Off	On	On	0,000020
1956,098985	0x31	Stop	CW	Off	Off	Off	On	0,099945
1956,198930	0x33	Stop	CW	Off	Off	On	On	0,000020
1956,198950	0x31	Stop	CW	Off	Off	Off	On	0,099990
1956,298940	0x33	Stop	CW	Off	Off	On	On	0,000020
1956,298960	0x31	Stop	CW	Off	Off	Off	On	0,100055
1956,399015	0x33	Stop	CW	Off	Off	On	On	0,000020
1956,399035	0x31	Stop	CW	Off	Off	Off	On	0,099940
1956,498975	0x33	Stop	CW	Off	Off	On	On	0,000020
1956,498995	0x31	Stop	CW	Off	Off	Off	On	0,100055
1956,599050	0x33	Stop	CW	Off	Off	On	On	0,000020
1956,599070	0x31	Stop	CW	Off	Off	Off	On	0,099935
1956,699005	0x33	Stop	CW	Off	Off	On	On	0,000020
1956,699025	0x31	Stop	CW	Off	Off	Off	On	0,100065
1956,799090	0x33	Stop	CW	Off	Off	On	On	0,000020
1956,799110	0x31	Stop	CW	Off	Off	Off	On	0,100060
1956,899170	0x33	Stop	CW	Off	Off	On	On	0,000020
1956,899190	0x31	Stop	CW	Off	Off	Off	On	0,099930
1956,999120	0x33	Stop	CW	Off	Off	On	On	0,000020
1956,999140	0x31	Stop	CW	Off	Off	Off	On	0,100065
1957,099205	0x33	Stop	CW	Off	Off	On	On	0,000020
1957,099225	0x31	Stop	CW	Off	Off	Off	On	0,099950
1957,199175	0x33	Stop	CW	Off	Off	On	On	0,000020
1957,199195	0x31	Stop	CW	Off	Off	Off	On	0,099985
1957,299180	0x33	Stop	CW	Off	Off	On	On	0,000020
1957,299200	0x31	Stop	CW	Off	Off	Off	On	0,100020
1957,399220	0x33	Stop	CW	Off	Off	On	On	0,000020
1957,399240	0x31	Stop	CW	Off	Off	Off	On	0,159420
1957,558660	0x21	Stop	CCW	Off	Off	Off	On	0,095575
1957,654235	0x23	Stop	CCW	Off	Off	On	On	0,000015
1957,654250	0x21	Stop	CCW	Off	Off	Off	On	0,045050
1957,699300	0x23	Stop	CCW	Off	Off	On	On	0,000020
1957,699320	0x21	Stop	CCW	Off	Off	Off	On	0,100060
1957,799380	0x23	Stop	CCW	Off	Off	On	On	0,000020
1957,799400	0x21	Stop	CCW	Off	Off	Off	On	0,099945
1957,899345	0x23	Stop	CCW	Off	Off	On	On	0,000020
1957,899365	0x21	Stop	CCW	Off	Off	Off	On	0,100055
1957,999420	0x23	Stop	CCW	Off	Off	On	On	0,000020
1957,999440	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1958,099375	0x23	Stop	CCW	Off	Off	On	On	0,000020
1958,099395	0x21	Stop	CCW	Off	Off	Off	On	0,100085
1958,199480	0x23	Stop	CCW	Off	Off	On	On	0,000020
1958,199500	0x21	Stop	CCW	Off	Off	Off	On	0,099990
1958,299490	0x23	Stop	CCW	Off	Off	On	On	0,000015
1958,299505	0x21	Stop	CCW	Off	Off	Off	On	0,099930
1958,399435	0x23	Stop	CCW	Off	Off	On	On	0,000020
1958,399455	0x21	Stop	CCW	Off	Off	Off	On	0,100065
1958,499520	0x23	Stop	CCW	Off	Off	On	On	0,000020
1958,499540	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1958,599475	0x23	Stop	CCW	Off	Off	On	On	0,000020
1958,599495	0x21	Stop	CCW	Off	Off	Off	On	0,100060
1958,699555	0x23	Stop	CCW	Off	Off	On	On	0,000020
1958,699575	0x21	Stop	CCW	Off	Off	Off	On	0,099930
1958,799505	0x23	Stop	CCW	Off	Off	On	On	0,000020
1958,799525	0x21	Stop	CCW	Off	Off	Off	On	0,100070
1958,899595	0x23	Stop	CCW	Off	Off	On	On	0,000020
1958,899615	0x21	Stop	CCW	Off	Off	Off	On	0,100055
1958,999670	0x23	Stop	CCW	Off	Off	On	On	0,000020
1958,999690	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1959,099625	0x23	Stop	CCW	Off	Off	On	On	0,000020
1959,099645	0x21	Stop	CCW	Off	Off	Off	On	0,100075
1959,199720	0x23	Stop	CCW	Off	Off	On	On	0,000020
1959,199740	0x21	Stop	CCW	Off	Off	Off	On	0,099990
1959,299730	0x23	Stop	CCW	Off	Off	On	On	0,000020
1959,299750	0x21	Stop	CCW	Off	Off	Off	On	0,099930
1959,399680	0x23	Stop	CCW	Off	Off	On	On	0,000020
1959,399700	0x21	Stop	CCW	Off	Off	Off	On	0,100060
1959,499760	0x23	Stop	CCW	Off	Off	On	On	0,000020
1959,499780	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1959,599715	0x23	Stop	CCW	Off	Off	On	On	0,000020
1959,599735	0x21	Stop	CCW	Off	Off	Off	On	0,100065
1959,699800	0x23	Stop	CCW	Off	Off	On	On	0,000020
1959,699820	0x21	Stop	CCW	Off	Off	Off	On	0,099930
1959,799750	0x23	Stop	CCW	Off	Off	On	On	0,000020
1959,799770	0x21	Stop	CCW	Off	Off	Off	On	0,100060
1959,899830	0x23	Stop	CCW	Off	Off	On	On	0,000020
1959,899850	0x21	Stop	CCW	Off	Off	Off	On	0,100065
1959,999915	0x23	Stop	CCW	Off	Off	On	On	0,000020
1959,999935	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1960,099870	0x23	Stop	CCW	Off	Off	On	On	0,000020
1960,099890	0x21	Stop	CCW	Off	Off	Off	On	0,100075
1960,199965	0x23	Stop	CCW	Off	Off	On	On	0,000020
1960,199985	0x21	Stop	CCW	Off	Off	Off	On	0,099990
1960,299975	0x23	Stop	CCW	Off	Off	On	On	0,000015
1960,299990	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1960,399925	0x23	Stop	CCW	Off	Off	On	On	0,000015
1960,399940	0x21	Stop	CCW	Off	Off	Off	On	0,100065
1960,500005	0x23	Stop	CCW	Off	Off	On	On	0,000020
1960,500025	0x21	Stop	CCW	Off	Off	Off	On	0,099930
1960,599955	0x23	Stop	CCW	Off	Off	On	On	0,000020
1960,599975	0x21	Stop	CCW	Off	Off	Off	On	0,100065
1960,700040	0x23	Stop	CCW	Off	Off	On	On	0,000020
1960,700060	0x21	Stop	CCW	Off	Off	Off	On	0,100055
1960,800115	0x23	Stop	CCW	Off	Off	On	On	0,000020
1960,800135	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1960,900070	0x23	Stop	CCW	Off	Off	On	On	0,000015
1960,900085	0x21	Stop	CCW	Off	Off	Off	On	0,100065
1961,000150	0x23	Stop	CCW	Off	Off	On	On	0,000020
1961,000170	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1961,100105	0x23	Stop	CCW	Off	Off	On	On	0,000020
1961,100125	0x21	Stop	CCW	Off	Off	Off	On	0,100075
1961,200200	0x23	Stop	CCW	Off	Off	On	On	0,000020
1961,200220	0x21	Stop	CCW	Off	Off	Off	On	0,099960
1961,300180	0x23	Stop	CCW	Off	Off	On	On	0,000020
1961,300200	0x21	Stop	CCW	Off	Off	Off	On	0,100065
1961,400265	0x23	Stop	CCW	Off	Off	On	On	0,000015
1961,400280	0x21	Stop	CCW	Off	Off	Off	On	0,099940
1961,500220	0x23	Stop	CCW	Off	Off	On	On	0,000020
1961,500240	0x21	Stop	CCW	Off	Off	Off	On	0,100055
1961,600295	0x23	Stop	CCW	Off	Off	On	On	0,000020
1961,600315	0x21	Stop	CCW	Off	Off	Off	On	0,099940
1961,700255	0x23	Stop	CCW	Off	Off	On	On	0,000020
1961,700275	0x21	Stop	CCW	Off	Off	Off	On	0,100055
1961,800330	0x23	Stop	CCW	Off	Off	On	On	0,000020
1961,800350	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1961,900285	0x23	Stop	CCW	Off	Off	On	On	0,000020
1961,900305	0x21	Stop	CCW	Off	Off	Off	On	0,100060
1962,000365	0x23	Stop	CCW	Off	Off	On	On	0,000020
1962,000385	0x21	Stop	CCW	Off	Off	Off	On	0,099940
1962,100325	0x23	Stop	CCW	Off	Off	On	On	0,000020
1962,100345	0x21	Stop	CCW	Off	Off	Off	On	0,100075
1962,200420	0x23	Stop	CCW	Off	Off	On	On	0,000020
1962,200440	0x21	Stop	CCW	Off	Off	Off	On	0,099985
1962,300425	0x23	Stop	CCW	Off	Off	On	On	0,000020
1962,300445	0x21	Stop	CCW	Off	Off	Off	On	0,100065
1962,400510	0x23	Stop	CCW	Off	Off	On	On	0,000020
1962,400530	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1962,500465	0x23	Stop	CCW	Off	Off	On	On	0,000020
1962,500485	0x21	Stop	CCW	Off	Off	Off	On	0,100060
1962,600545	0x23	Stop	CCW	Off	Off	On	On	0,000015
1962,600560	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1962,700495	0x23	Stop	CCW	Off	Off	On	On	0,000015
1962,700510	0x21	Stop	CCW	Off	Off	Off	On	0,100065
1962,800575	0x23	Stop	CCW	Off	Off	On	On	0,000020
1962,800595	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1962,900530	0x23	Stop	CCW	Off	Off	On	On	0,000020
1962,900550	0x21	Stop	CCW	Off	Off	Off	On	0,100055
1963,000605	0x23	Stop	CCW	Off	Off	On	On	0,000020
1963,000625	0x21	Stop	CCW	Off	Off	Off	On	0,099940
1963,100565	0x23	Stop	CCW	Off	Off	On	On	0,000020
1963,100585	0x21	Stop	CCW	Off	Off	Off	On	0,100075
1963,200660	0x23	Stop	CCW	Off	Off	On	On	0,000015
1963,200675	0x21	Stop	CCW	Off	Off	Off	On	0,099985
1963,300660	0x23	Stop	CCW	Off	Off	On	On	0,000020
1963,300680	0x21	Stop	CCW	Off	Off	Off	On	0,100060
1963,400740	0x23	Stop	CCW	Off	Off	On	On	0,000020
1963,400760	0x21	Stop	CCW	Off	Off	Off	On	0,099940
1963,500700	0x23	Stop	CCW	Off	Off	On	On	0,000020
1963,500720	0x21	Stop	CCW	Off	Off	Off	On	0,100055
1963,600775	0x23	Stop	CCW	Off	Off	On	On	0,000020
1963,600795	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1963,700730	0x23	Stop	CCW	Off	Off	On	On	0,000020
1963,700750	0x21	Stop	CCW	Off	Off	Off	On	0,100065
1963,800815	0x23	Stop	CCW	Off	Off	On	On	0,000020
1963,800835	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1963,900770	0x23	Stop	CCW	Off	Off	On	On	0,000015
1963,900785	0x21	Stop	CCW	Off	Off	Off	On	0,100060
1964,000845	0x23	Stop	CCW	Off	Off	On	On	0,000020
1964,000865	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1964,100800	0x23	Stop	CCW	Off	Off	On	On	0,000015
1964,100815	0x21	Stop	CCW	Off	Off	Off	On	0,100080
1964,200895	0x23	Stop	CCW	Off	Off	On	On	0,000020
1964,200915	0x21	Stop	CCW	Off	Off	Off	On	0,099990
1964,300905	0x23	Stop	CCW	Off	Off	On	On	0,000020
1964,300925	0x21	Stop	CCW	Off	Off	Off	On	0,100055
1964,400980	0x23	Stop	CCW	Off	Off	On	On	0,000020
1964,401000	0x21	Stop	CCW	Off	Off	Off	On	0,099940
1964,500940	0x23	Stop	CCW	Off	Off	On	On	0,000020
1964,500960	0x21	Stop	CCW	Off	Off	Off	On	0,100060
1964,601020	0x23	Stop	CCW	Off	Off	On	On	0,000020
1964,601040	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1964,700975	0x23	Stop	CCW	Off	Off	On	On	0,000020
1964,700995	0x21	Stop	CCW	Off	Off	Off	On	0,100055
1964,801050	0x23	Stop	CCW	Off	Off	On	On	0,000020
1964,801070	0x21	Stop	CCW	Off	Off	Off	On	0,099940
1964,901010	0x23	Stop	CCW	Off	Off	On	On	0,000015
1964,901025	0x21	Stop	CCW	Off	Off	Off	On	0,100060
1965,001085	0x23	Stop	CCW	Off	Off	On	On	0,000020
1965,001105	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1965,101040	0x23	Stop	CCW	Off	Off	On	On	0,000020
1965,101060	0x21	Stop	CCW	Off	Off	Off	On	0,100080
1965,201140	0x23	Stop	CCW	Off	Off	On	On	0,000020
1965,201160	0x21	Stop	CCW	Off	Off	Off	On	0,099985
1965,301145	0x23	Stop	CCW	Off	Off	On	On	0,000020
1965,301165	0x21	Stop	CCW	Off	Off	Off	On	0,100060
1965,401225	0x23	Stop	CCW	Off	Off	On	On	0,000020
1965,401245	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1965,501180	0x23	Stop	CCW	Off	Off	On	On	0,000020
1965,501200	0x21	Stop	CCW	Off	Off	Off	On	0,100065
1965,601265	0x23	Stop	CCW	Off	Off	On	On	0,000015
1965,601280	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1965,701215	0x23	Stop	CCW	Off	Off	On	On	0,000020
1965,701235	0x21	Stop	CCW	Off	Off	Off	On	0,100060
1965,801295	0x23	Stop	CCW	Off	Off	On	On	0,000020
1965,801315	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1965,901250	0x23	Stop	CCW	Off	Off	On	On	0,000020
1965,901270	0x21	Stop	CCW	Off	Off	Off	On	0,100060
1966,001330	0x23	Stop	CCW	Off	Off	On	On	0,000020
1966,001350	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1966,101285	0x23	Stop	CCW	Off	Off	On	On	0,000015
1966,101300	0x21	Stop	CCW	Off	Off	Off	On	0,100080
1966,201380	0x23	Stop	CCW	Off	Off	On	On	0,000015
1966,201395	0x21	Stop	CCW	Off	Off	Off	On	0,100000
1966,301395	0x23	Stop	CCW	Off	Off	On	On	0,000020
1966,301415	0x21	Stop	CCW	Off	Off	Off	On	0,100055
1966,401470	0x23	Stop	CCW	Off	Off	On	On	0,000020
1966,401490	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1966,501425	0x23	Stop	CCW	Off	Off	On	On	0,000020
1966,501445	0x21	Stop	CCW	Off	Off	Off	On	0,100070
1966,601515	0x23	Stop	CCW	Off	Off	On	On	0,000020
1966,601535	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1966,701470	0x23	Stop	CCW	Off	Off	On	On	0,000020
1966,701490	0x21	Stop	CCW	Off	Off	Off	On	0,100055
1966,801545	0x23	Stop	CCW	Off	Off	On	On	0,000020
1966,801565	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1966,901500	0x23	Stop	CCW	Off	Off	On	On	0,000020
1966,901520	0x21	Stop	CCW	Off	Off	Off	On	0,100065
1967,001585	0x23	Stop	CCW	Off	Off	On	On	0,000015
1967,001600	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1967,101535	0x23	Stop	CCW	Off	Off	On	On	0,000020
1967,101555	0x21	Stop	CCW	Off	Off	Off	On	0,100075
1967,201630	0x23	Stop	CCW	Off	Off	On	On	0,000020
1967,201650	0x21	Stop	CCW	Off	Off	Off	On	0,099995
1967,301645	0x23	Stop	CCW	Off	Off	On	On	0,000015
1967,301660	0x21	Stop	CCW	Off	Off	Off	On	0,100060
1967,401720	0x23	Stop	CCW	Off	Off	On	On	0,000020
1967,401740	0x21	Stop	CCW	Off	Off	Off	On	0,099930
1967,501670	0x23	Stop	CCW	Off	Off	On	On	0,000020
1967,501690	0x21	Stop	CCW	Off	Off	Off	On	0,100055
1967,601745	0x23	Stop	CCW	Off	Off	On	On	0,000020
1967,601765	0x21	Stop	CCW	Off	Off	Off	On	0,099945
1967,701710	0x23	Stop	CCW	Off	Off	On	On	0,000015
1967,701725	0x21	Stop	CCW	Off	Off	Off	On	0,100060
1967,801785	0x23	Stop	CCW	Off	Off	On	On	0,000020
1967,801805	0x21	Stop	CCW	Off	Off	Off	On	0,099930
1967,901735	0x23	Stop	CCW	Off	Off	On	On	0,000020
1967,901755	0x21	Stop	CCW	Off	Off	Off	On	0,100065
1968,001820	0x23	Stop	CCW	Off	Off	On	On	0,000020
1968,001840	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1968,101775	0x23	Stop	CCW	Off	Off	On	On	0,000020
1968,101795	0x21	Stop	CCW	Off	Off	Off	On	0,100075
1968,201870	0x23	Stop	CCW	Off	Off	On	On	0,000015
1968,201885	0x21	Stop	CCW	Off	Off	Off	On	0,099990
1968,301875	0x23	Stop	CCW	Off	Off	On	On	0,000020
1968,301895	0x21	Stop	CCW	Off	Off	Off	On	0,100065
1968,401960	0x23	Stop	CCW	Off	Off	On	On	0,000015
1968,401975	0x21	Stop	CCW	Off	Off	Off	On	0,099940
1968,501915	0x23	Stop	CCW	Off	Off	On	On	0,000015
1968,501930	0x21	Stop	CCW	Off	Off	Off	On	0,100060
1968,601990	0x23	Stop	CCW	Off	Off	On	On	0,000020
1968,602010	0x21	Stop	CCW	Off	Off	Off	On	0,099940
1968,701950	0x23	Stop	CCW	Off	Off	On	On	0,000020
1968,701970	0x21	Stop	CCW	Off	Off	Off	On	0,100055
1968,802025	0x23	Stop	CCW	Off	Off	On	On	0,000020
1968,802045	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1968,901980	0x23	Stop	CCW	Off	Off	On	On	0,000020
1968,902000	0x21	Stop	CCW	Off	Off	Off	On	0,100055
1969,002055	0x23	Stop	CCW	Off	Off	On	On	0,000020
1969,002075	0x21	Stop	CCW	Off	Off	Off	On	0,099940
1969,102015	0x23	Stop	CCW	Off	Off	On	On	0,000020
1969,102035	0x21	Stop	CCW	Off	Off	Off	On	0,100075
1969,202110	0x23	Stop	CCW	Off	Off	On	On	0,000020
1969,202130	0x21	Stop	CCW	Off	Off	Off	On	0,099990
1969,302120	0x23	Stop	CCW	Off	Off	On	On	0,000015
1969,302135	0x21	Stop	CCW	Off	Off	Off	On	0,100065
1969,402200	0x23	Stop	CCW	Off	Off	On	On	0,000020
1969,402220	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1969,502155	0x23	Stop	CCW	Off	Off	On	On	0,000020
1969,502175	0x21	Stop	CCW	Off	Off	Off	On	0,100060
1969,602235	0x23	Stop	CCW	Off	Off	On	On	0,000015
1969,602250	0x21	Stop	CCW	Off	Off	Off	On	0,099940
1969,702190	0x23	Stop	CCW	Off	Off	On	On	0,000015
1969,702205	0x21	Stop	CCW	Off	Off	Off	On	0,100065
1969,802270	0x23	Stop	CCW	Off	Off	On	On	0,000020
1969,802290	0x21	Stop	CCW	Off	Off	Off	On	0,099935
1969,902225	0x23	Stop	CCW	Off	Off	On	On	0,000020
1969,902245	0x21	Stop	CCW	Off	Off	Off	On	0,100055
1970,002300	0x23	Stop	CCW	Off	Off	On	On	0,000020
1970,002320	0x21	Stop	CCW	Off	Off	Off	On	0,099940
1970,102260	0x23	Stop	CCW	Off	Off	On	On	0,000020
1970,102280	0x21	Stop	CCW	Off	Off	Off	On	0,100075
1970,202355	0x23	Stop	CCW	Off	Off	On	On	0,000020
1970,202375	0x21	Stop	CCW	Off	Off	Off	On	0,099985
1970,302360	0x23	Stop	CCW	Off	Off	On	On	0,000020
1970,302380	0x21	Stop	CCW	Off	Off	Off	On	0,100060
1970,402440	0x23	Stop	CCW	Off	Off	On	On	0,000015
1970,402455	0x21	Stop	CCW	Off	Off	Off	On	0,099950
1970,502405	0x23	Stop	CCW	Off	Off	On	On	0,000015
1970,502420	0x21	Stop	CCW	Off	Off	Off	On	0,100060
